"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"172";"2025-11-11 08:59:02";"Push";"3180";"Incline Chest Press (Machine)";"6";"74.0";"8";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Incline Chest Press (Machine)";"7";"50.0";"11";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Incline Chest Press (Machine)";"8";"58.0";"9";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Chest Fly";"9";"24.5";"15";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Chest Fly";"10";"20.0";"13";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Chest Fly";"11";"13.5";"11";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Chest Fly";"12";"13.5";"15";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Shoulder Press (Machine)";"13";"48.5";"12";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Shoulder Press (Machine)";"14";"42.5";"8";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Shoulder Press (Machine)";"15";"53.5";"12";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Shoulder Press (Machine)";"16";"41.5";"9";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Front Raise (Cable)";"17";"14.0";"15";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Front Raise (Cable)";"18";"10.5";"13";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Front Raise (Cable)";"19";"8.0";"14";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Pushdown (Cable - Straight Bar)";"20";"42.5";"11";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Pushdown (Cable - Straight Bar)";"21";"46.5";"14";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Pushdown (Cable - Straight Bar)";"22";"27.5";"13";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Extension (Cable)";"23";"32.5";"10";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Extension (Cable)";"24";"26.5";"15";"";"";"";"";""
"172";"2025-11-11 08:59:02";"Push";"3180";"Triceps Extension (Cable)";"25";"19.5";"14";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Lat Pulldown (Cable)";"1";"56.0";"12";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Lat Pulldown (Cable)";"2";"58.5";"11";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Lat Pulldown (Cable)";"3";"67.0";"9";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Seated Wide-Grip Row (Cable)";"4";"57.0";"9";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Seated Wide-Grip Row (Cable)";"5";"59.5";"11";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Seated Wide-Grip Row (Cable)";"6";"58.5";"9";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Reverse Fly (Machine)";"7";"17.0";"11";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Reverse Fly (Machine)";"8";"10.0";"10";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Reverse Fly (Machine)";"9";"10.0";"15";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Barbell)";"10";"22.0";"8";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Barbell)";"11";"35.0";"10";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Barbell)";"12";"20.0";"12";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Dumbbell)";"13";"13.5";"10";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Dumbbell)";"14";"19.0";"11";"";"";"";"";""
"173";"2025-11-13 07:30:34";"Pull";"4200";"Bicep Curl (Dumbbell)";"15";"11.0";"12";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Running (Treadmill)";"1";"";"";"";"1229.0";"562.0";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Squat (Barbell)";"2";"65.0";"6";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Squat (Barbell)";"3";"58.5";"9";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Squat (Barbell)";"4";"53.0";"9";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Squat (Barbell)";"5";"110.5";"7";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Press (Machine)";"6";"161.0";"8";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Press (Machine)";"7";"168.0";"8";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Press (Machine)";"8";"180.5";"8";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Leg Extension (Machine)";"9";"52.0";"15";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Leg Extension (Machine)";"10";"64.5";"13";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Leg Extension (Machine)";"11";"53.5";"10";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Leg Extension (Machine)";"12";"45.0";"12";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Curl (Machine)";"13";"57.0";"14";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Curl (Machine)";"14";"54.0";"10";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Seated Leg Curl (Machine)";"15";"61.0";"15";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Abductor (Machine)";"16";"54.5";"10";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Abductor (Machine)";"17";"62.5";"14";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Abductor (Machine)";"18";"61.0";"12";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Abductor (Machine)";"19";"75.5";"12";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Adductor (Machine)";"20";"57.0";"13";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Adductor (Machine)";"21";"69.5";"12";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Adductor (Machine)";"22";"69.5";"15";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Hip Adductor (Machine)";"23";"77.5";"13";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Standing Calf Raise (Machine)";"24";"131.5";"18";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Standing Calf Raise (Machine)";"25";"124.5";"18";"";"";"";"";""
"174";"2025-11-14 12:23:42";"Leg Day";"5220";"Standing Calf Raise (Machine)";"26";"159.0";"20";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Running (Treadmill)";"1";"";"";"";"1017.0";"316.0";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bench Press (Barbell)";"2";"66.0";"9";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bench Press (Barbell)";"3";"77.5";"10";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bench Press (Barbell)";"4";"74.5";"10";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Seated Row (Cable)";"5";"50.5";"11";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Seated Row (Cable)";"6";"61.5";"9";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Seated Row (Cable)";"7";"49.0";"10";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Seated Row (Cable)";"8";"50.0";"8";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Shoulder Press (Plate Loaded)";"9";"27.5";"8";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Shoulder Press (Plate Loaded)";"10";"38.0";"12";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Shoulder Press (Plate Loaded)";"11";"45.5";"8";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Lat Pulldown (Cable)";"12";"60.5";"12";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Lat Pulldown (Cable)";"13";"64.5";"8";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Lat Pulldown (Cable)";"14";"60.5";"9";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Lat Pulldown (Cable)";"15";"47.5";"9";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bicep Curl (Cable)";"16";"26.5";"10";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bicep Curl (Cable)";"17";"14.0";"11";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Bicep Curl (Cable)";"18";"21.0";"10";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Triceps Extension (Machine)";"19";"40.5";"12";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Triceps Extension (Machine)";"20";"34.0";"11";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Triceps Extension (Machine)";"21";"45.5";"11";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Triceps Extension (Machine)";"22";"42.5";"11";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Crunch (Machine)";"23";"61.0";"17";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Crunch (Machine)";"24";"49.0";"16";"";"";"";"";""
"175";"2025-11-17 07:42:11";"Upper Body";"3000";"Crunch (Machine)";"25";"58.5";"15";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Squat (Barbell)";"1";"62.0";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Squat (Barbell)";"2";"88.0";"10";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Squat (Barbell)";"3";"76.5";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Bench Press (Barbell)";"4";"77.0";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Bench Press (Barbell)";"5";"74.5";"10";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Bench Press (Barbell)";"6";"80.0";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Seated Row (Machine)";"7";"64.5";"9";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Seated Row (Machine)";"8";"63.5";"10";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Seated Row (Machine)";"9";"45.5";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Shoulder Press (Machine)";"10";"40.5";"12";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Shoulder Press (Machine)";"11";"55.0";"11";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Shoulder Press (Machine)";"12";"49.0";"8";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Bicep Curl (Machine)";"13";"31.5";"12";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Bicep Curl (Machine)";"14";"26.0";"10";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Standing Calf Raise (Machine)";"15";"103.5";"17";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Standing Calf Raise (Machine)";"16";"129.0";"13";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Standing Calf Raise (Machine)";"17";"132.5";"13";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Crunch (Machine)";"18";"51.5";"12";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Crunch (Machine)";"19";"40.5";"19";"";"";"";"";""
"176";"2025-11-18 10:07:58";"Full Body";"3180";"Crunch (Machine)";"20";"42.5";"15";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Bench Press (Barbell)";"1";"93.5";"10";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Bench Press (Barbell)";"2";"81.5";"6";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Bench Press (Barbell)";"3";"84.5";"11";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Bench Press (Barbell)";"4";"90.0";"6";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Bench Press (Barbell)";"5";"79.0";"7";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Incline Chest Press (Machine)";"6";"55.0";"10";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Incline Chest Press (Machine)";"7";"68.0";"8";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Incline Chest Press (Machine)";"8";"69.0";"12";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Shoulder Press (Machine)";"9";"56.5";"8";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Shoulder Press (Machine)";"10";"52.5";"9";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Shoulder Press (Machine)";"11";"47.5";"9";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Front Raise (Cable)";"12";"17.5";"15";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Front Raise (Cable)";"13";"11.0";"12";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Front Raise (Cable)";"14";"11.0";"14";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Pushdown (Cable - Straight Bar)";"15";"45.5";"12";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Pushdown (Cable - Straight Bar)";"16";"43.0";"10";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Pushdown (Cable - Straight Bar)";"17";"35.0";"10";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Extension (Cable)";"18";"25.5";"10";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Extension (Cable)";"19";"32.0";"12";"";"";"";"";""
"177";"2025-11-20 12:28:27";"Push";"2940";"Triceps Extension (Cable)";"20";"19.0";"10";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Pull Up";"1";"0.0";"5";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Pull Up";"3";"0.0";"7";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Pull Up";"4";"0.0";"12";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Lat Pulldown (Cable)";"5";"63.0";"8";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Lat Pulldown (Cable)";"6";"53.0";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Lat Pulldown (Cable)";"7";"60.5";"10";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Seated Wide-Grip Row (Cable)";"8";"55.5";"8";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Seated Wide-Grip Row (Cable)";"9";"46.0";"8";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Seated Wide-Grip Row (Cable)";"10";"56.5";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Seated Wide-Grip Row (Cable)";"11";"57.5";"8";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Reverse Fly (Machine)";"12";"13.5";"15";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Reverse Fly (Machine)";"13";"17.5";"10";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Reverse Fly (Machine)";"14";"7.0";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Barbell)";"15";"22.0";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Barbell)";"16";"22.0";"10";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Barbell)";"17";"33.5";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Barbell)";"18";"20.5";"8";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Dumbbell)";"19";"13.5";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Dumbbell)";"20";"18.0";"11";"";"";"";"";""
"178";"2025-11-21 19:49:14";"Pull";"3720";"Bicep Curl (Dumbbell)";"21";"18.0";"11";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Running (Treadmill)";"1";"";"";"";"854.0";"600.0";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Squat (Barbell)";"2";"57.0";"7";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Squat (Barbell)";"3";"66.0";"7";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Squat (Barbell)";"4";"80.5";"10";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Squat (Barbell)";"5";"100.0";"12";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Seated Leg Press (Machine)";"6";"120.0";"12";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Seated Leg Press (Machine)";"7";"160.5";"8";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Seated Leg Press (Machine)";"8";"161.0";"10";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Leg Extension (Machine)";"9";"57.0";"13";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Leg Extension (Machine)";"10";"66.5";"14";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Leg Extension (Machine)";"11";"53.0";"13";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Leg Extension (Machine)";"12";"39.0";"10";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Abductor (Machine)";"13";"71.5";"13";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Abductor (Machine)";"14";"81.0";"13";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Abductor (Machine)";"15";"60.5";"13";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Adductor (Machine)";"16";"86.5";"12";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Adductor (Machine)";"17";"50.5";"10";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Hip Adductor (Machine)";"18";"55.0";"11";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Standing Calf Raise (Machine)";"19";"99.5";"16";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Standing Calf Raise (Machine)";"20";"137.0";"18";"";"";"";"";""
"179";"2025-11-24 08:35:04";"Leg Day";"4500";"Standing Calf Raise (Machine)";"21";"150.5";"13";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Running (Treadmill)";"1";"";"";"";"1066.0";"282.0";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Bench Press (Barbell)";"2";"84.0";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Bench Press (Barbell)";"3";"96.5";"7";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Bench Press (Barbell)";"4";"72.5";"6";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Bench Press (Barbell)";"5";"63.0";"8";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Chest Fly";"6";"23.5";"10";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Chest Fly";"7";"24.0";"13";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Chest Fly";"8";"13.0";"12";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Chest Fly";"9";"23.0";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Shoulder Press (Machine)";"10";"53.0";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Shoulder Press (Machine)";"11";"38.5";"12";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Shoulder Press (Machine)";"12";"45.0";"10";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Shoulder Press (Machine)";"13";"55.5";"8";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Front Raise (Cable)";"14";"17.5";"15";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Front Raise (Cable)";"15";"9.5";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Front Raise (Cable)";"16";"7.0";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Front Raise (Cable)";"17";"7.0";"11";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Pushdown (Cable - Straight Bar)";"18";"27.0";"13";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Pushdown (Cable - Straight Bar)";"19";"30.5";"15";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Pushdown (Cable - Straight Bar)";"20";"30.5";"12";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Extension (Cable)";"21";"27.0";"12";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Extension (Cable)";"22";"21.0";"10";"";"";"";"";""
"180";"2025-11-25 08:42:57";"Push";"2760";"Triceps Extension (Cable)";"23";"32.0";"10";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Pull Up";"1";"0.0";"9";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Lat Pulldown (Cable)";"4";"58.0";"12";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Lat Pulldown (Cable)";"5";"59.0";"8";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Lat Pulldown (Cable)";"6";"47.0";"8";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Reverse Fly (Machine)";"7";"8.5";"15";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Reverse Fly (Machine)";"8";"13.0";"10";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Reverse Fly (Machine)";"9";"7.0";"13";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Barbell)";"10";"31.5";"8";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Barbell)";"11";"23.5";"11";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Barbell)";"12";"27.0";"10";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Dumbbell)";"13";"14.0";"12";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Dumbbell)";"14";"15.0";"11";"";"";"";"";""
"181";"2025-11-27 07:36:07";"Pull";"3180";"Bicep Curl (Dumbbell)";"15";"13.5";"10";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Squat (Barbell)";"1";"115.5";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Squat (Barbell)";"2";"51.0";"9";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Squat (Barbell)";"3";"111.5";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Squat (Barbell)";"4";"101.0";"7";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Press (Machine)";"5";"182.0";"10";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Press (Machine)";"6";"173.5";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Press (Machine)";"7";"184.5";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Leg Extension (Machine)";"8";"63.0";"13";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Leg Extension (Machine)";"9";"60.0";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Leg Extension (Machine)";"10";"62.0";"10";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Curl (Machine)";"11";"49.0";"10";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Curl (Machine)";"12";"42.5";"13";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Seated Leg Curl (Machine)";"13";"46.0";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Hip Abductor (Machine)";"14";"55.5";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Hip Abductor (Machine)";"15";"78.0";"13";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Hip Abductor (Machine)";"16";"73.0";"12";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Hip Abductor (Machine)";"17";"64.0";"13";"";"";"";"";""
"182";"2025-11-28 09:00:23";"Leg Day";"5220";"Hip Adductor (Machine)";"18";"69.5";"12";"";"";"";"";""
